Date,0
2006-12-31,20.633447036610345
2007-12-31,20.614514304915517
2008-12-31,20.59590684203789
2009-12-31,21.26118801203277
2010-12-31,18.7262131656426
2011-12-31,20.741618407578088
2012-12-31,21.61256381208397
2013-12-31,20.265965693804404
2014-12-31,21.259934331797233
2015-12-31,22.513817300307217
2016-12-31,20.15926331285202
2017-12-31,18.714867127496163
2018-12-31,18.716003168202768
2019-12-31,22.153243631592424
2020-12-31,19.88168026753712
2021-12-31,19.43275528033794
2022-12-31,19.279557987711215
2023-12-31,18.523982430875577
2024-12-31,19.146701740911418
2025-12-31,19.126398553507425
2026-12-31,22.609412826420893
2027-12-31,22.026027457757294
2028-12-31,22.079118567588324
2029-12-31,20.88096902201741
2030-12-31,19.765858582949306
2031-12-31,19.306285202252944
2032-12-31,19.941496063748083
2033-12-31,19.732867159498205
2034-12-31,20.384961117511523
2035-12-31,19.284382808499743
2036-12-31,22.425121159754227
2037-12-31,20.367389240911415
2038-12-31,19.607907322068613
2039-12-31,23.21545794930875
2040-12-31,20.562214061699947
2041-12-31,22.27104633896569
2042-12-31,19.615315028161803
2043-12-31,21.35983813364055
2044-12-31,22.483981758832567
2045-12-31,19.79151414490527
2046-12-31,20.492070532514077
2047-12-31,19.961236943164366
2048-12-31,22.453730446748594
2049-12-31,19.658654313876088
2050-12-31,21.054444956477212
2051-12-31,22.516522433435743
2052-12-31,23.09750377624168
2053-12-31,22.492563940092168
2054-12-31,21.404804147465438
2055-12-31,22.035872439836147
2056-12-31,21.477757360471074
2057-12-31,21.685901273681516
2058-12-31,20.590350934459806
2059-12-31,21.163919610855093
2060-12-31,21.636461213517663
2061-12-31,21.183400089605733
2062-12-31,20.899447548643117
2063-12-31,21.132342549923194
2064-12-31,23.59380014720942
2065-12-31,23.108829717101894
2066-12-31,20.91425761648746
2067-12-31,23.09752636968766
2068-12-31,22.839393369175628
2069-12-31,21.6242680171531
2070-12-31,21.599374903993855
2071-12-31,20.418585573476705
2072-12-31,22.804634408602148
2073-12-31,22.05659210189452
2074-12-31,21.040226254480284
2075-12-31,20.336198700716846
2076-12-31,22.346897785458268
2077-12-31,20.631034114183308
2078-12-31,20.34847391833077
2079-12-31,20.84073735919099
2080-12-31,20.754985151049667
2081-12-31,20.796151497695853
2082-12-31,20.345616487455196
2083-12-31,20.89153241807476
2084-12-31,24.212774257552482
2085-12-31,22.361316532258066
2086-12-31,20.030242063492064
2087-12-31,22.693818484383
2088-12-31,22.326234703020994
2089-12-31,21.3824486687148
2090-12-31,20.98748207885305
2091-12-31,22.027093573988736
2092-12-31,21.979045474910393
2093-12-31,21.741886904761905
2094-12-31,23.22196306963646
2095-12-31,24.176442332309268
2096-12-31,22.277924091141834
2097-12-31,21.02843241167435
2098-12-31,20.099225422427036
2099-12-31,20.819510016641065
2100-12-31,22.68077844982079
